"","ID","left_","top_","right_","bottom","elev","aspect","UTMx","UTMy","slope","IMI","HLI","elev1","x","y"
"862",6226,732125.7373,4278119.587,732225.7373,4278219.587,0.639511847846371,249.1305847,732170.608109146,4277977.20257438,0.088800292349041,46.34992218,1.033691406,990.0427856,3.67573730000004,3.66958700000029
"863",6227,732225.7373,4278219.587,732325.7373,4278319.587,0.849700399009102,211.6583557,732015.200382496,4277753.97735198,-1.24345493255707,44.15342331,0.885729134,1019.593872,3.77573730000004,3.76958700000029
"864",6228,732225.7373,4278119.587,732325.7373,4278219.587,0.753504185153891,198.2229919,732496.008530815,4278098.03616362,-1.10365105092687,43.20031738,0.933502316,1006.069336,3.77573730000004,3.66958700000029
"865",6229,732325.7373,4278219.587,732425.7373,4278319.587,0.914807127718875,187.1186066,732291.548507462,4277688.02927854,-1.06773291445688,38.83846283,0.914900184,1028.747437,3.87573730000004,3.76958700000029
"866",6230,732325.7373,4278119.587,732425.7373,4278219.587,0.698330260060151,168.5765839,732152.172058508,4277706.10855154,-0.310608061521654,32.74711227,0.929945409,998.3122559,3.87573730000004,3.66958700000029
"867",6231,732425.7373,4278219.587,732525.7373,4278319.587,0.873106299151753,181.5779877,732433.663470601,4278229.12013664,-0.666435188390932,34.91258621,0.942872703,1022.884583,3.97573730000004,3.76958700000029
"868",6232,732425.7373,4278119.587,732525.7373,4278219.587,0.716956428484194,229.0413361,732257.320565843,4278739.94647725,-0.7068045890088,34.97492599,0.961129606,1000.930969,3.97573730000004,3.66958700000029
"869",6233,732525.7373,4278219.587,732625.7373,4278319.587,0.965693619351525,202.3049316,732640.149445957,4278746.66400135,-1.24345493255707,40.6280899,0.897197127,1035.901733,4.07573730000004,3.76958700000029
"870",6234,732525.7373,4278119.587,732625.7373,4278219.587,0.855158229544831,227.9521637,732633.62407581,4278063.66476503,-0.882279639414808,44.5374527,0.925342321,1020.361206,4.07573730000004,3.66958700000029
"871",6235,732625.7373,4278219.587,732725.7373,4278319.587,0.97251113133089,137.2331848,732722.413936573,4279198.61824936,-1.53515268783671,38.43351364,0.852180123,1036.860229,4.17573730000004,3.76958700000029
"872",6237,732725.7373,4278219.587,732825.7373,4278319.587,0.875874718456707,141.727829,732956.48996115,4277495.8942416,-0.503047201695982,34.2901001,0.862845659,1023.273804,4.27573730000004,3.76958700000029
"873",6238,732725.7373,4278119.587,732825.7373,4278219.587,0.747746375726513,106.5008163,732981.466163066,4277294.26293115,0.140808723005404,29.99289894,0.735702455,1005.259827,4.27573730000004,3.66958700000029
"874",6239,732825.7373,4278219.587,732925.7373,4278319.587,0.662805305871499,125.5783157,732898.205944359,4278004.18552912,0.39611939730969,30.79952812,0.783958197,993.317688,4.37573730000004,3.76958700000029
"875",6240,732825.7373,4278119.587,732925.7373,4278219.587,0.453699030183353,142.3672638,732873.021346678,4278251.29110865,0.564504547553003,20.37511063,0.851149797,963.9187622,4.37573730000004,3.66958700000029
"876",6241,732925.7373,4278219.587,733025.7373,4278319.587,0.425013729154668,157.1487579,732753.667901206,4278075.84093457,-0.296564185392006,26.42709732,0.857257903,959.8858032,4.47573730000004,3.76958700000029
"877",6242,732925.7373,4278119.587,733025.7373,4278219.587,0.333406225012002,255.5881653,732946.255341572,4278158.60145671,1.59053811328887,28.64137077,1.085809827,947.0064087,4.47573730000004,3.66958700000029
"878",6243,733025.7373,4278219.587,733125.7373,4278319.587,0.628807172758521,176.9281006,733218.413431163,4278736.19129997,-0.0997949645027148,47.31101608,1.027459383,988.5377808,4.57573730000004,3.76958700000029
"879",6244,733025.7373,4278119.587,733125.7373,4278219.587,0.290937861597373,171.2600861,733174.432334334,4277778.82832015,0.860023391750038,20.92743683,0.986589968,941.0356445,4.57573730000004,3.66958700000029
"880",6245,733125.7373,4278219.587,733225.7373,4278319.587,0.610811352628987,163.6363525,733192.87346696,4278136.87394802,0.466471148802069,26.82260513,0.988553464,986.0076904,4.67573730000004,3.76958700000029
"881",6246,733125.7373,4278119.587,733225.7373,4278219.587,0.229328888898039,172.8585205,733111.600267544,4277682.22662629,0.897951560877288,24.31695366,1.036862493,932.3738403,4.67573730000004,3.66958700000029
"882",6247,733225.7373,4278219.587,733325.7373,4278319.587,0.393786187570793,135.2015381,733132.851409747,4278709.29290632,0.445122190263762,25.28366852,0.779214203,955.4954224,4.77573730000004,3.76958700000029
"883",6248,733225.7373,4278119.587,733325.7373,4278219.587,0.0999520002353923,148.1343079,733217.930047978,4278622.30001884,0.777241311379401,23.90178108,0.973958313,914.1843262,4.77573730000004,3.66958700000029
"884",6249,733325.7373,4278219.587,733425.7373,4278319.587,0.356587243764696,193.935318,733414.191091896,4279257.05990486,-0.0203353336638669,28.60774803,1.019348383,950.2655029,4.87573730000004,3.76958700000029
"885",6250,733325.7373,4278119.587,733425.7373,4278219.587,-0.0193887668886533,196.9161224,733494.030240376,4278188.75003201,0.454048765353947,16.08562279,1.038175702,897.4058228,4.87573730000004,3.66958700000029
"886",6251,733425.7373,4278219.587,733525.7373,4278319.587,0.128077278548594,77.48908997,733431.724927832,4277691.85724002,-0.397716354596005,25.43104744,0.595250487,918.1385498,4.97573730000004,3.76958700000029
"887",6252,733425.7373,4278119.587,733525.7373,4278219.587,-0.0151174024806043,135.8125153,733431.917674197,4278912.30021864,0.176704275245312,26.07106972,0.988567829,898.0063477,4.97573730000004,3.66958700000029
"888",6253,733525.7373,4278219.587,733625.7373,4278319.587,-0.181201804443456,75.75714874,733631.303371912,4277811.76817303,-0.129683005193661,35.90065384,0.566117942,874.6560059,5.07573730000004,3.76958700000029
"889",6254,733525.7373,4278119.587,733625.7373,4278219.587,-0.114835246896289,113.7110214,733415.75684033,4278492.14902177,-0.852657805169231,32.15274811,0.869570017,883.9866943,5.07573730000004,3.66958700000029
"890",6255,733625.7373,4278219.587,733725.7373,4278319.587,-0.426314479992285,53.71175385,733617.193148561,4278103.31067907,-0.310608061521654,36.28782654,0.588728726,840.1948242,5.17573730000004,3.76958700000029
"891",6256,733625.7373,4278119.587,733725.7373,4278219.587,-0.279589486618732,47.2541275,733854.567671652,4278188.87023784,-0.60633769588612,42.19526672,0.604846537,860.8233643,5.17573730000004,3.66958700000029
"892",6258,733725.7373,4278119.587,733825.7373,4278219.587,-0.415482605319115,34.54605484,733617.75588061,4278164.56424062,-0.0777364725846543,41.99919891,0.537228167,841.7177124,5.27573730000004,3.66958700000029
"893",6419,729225.7373,4278019.587,729325.7373,4278119.587,-1.43178602500598,228.1368103,729129.243953981,4277540.34521846,1.79176633434854,34.88627625,1.06675601,698.8323364,0.775737300000037,3.56958700000029
"894",6421,729325.7373,4278019.587,729425.7373,4278119.587,-1.17935832915416,197.1981201,729274.88838247,4278396.79895698,-0.201674860334389,42.01752472,1.006859422,734.3219604,0.875737300000037,3.56958700000029
"895",6422,729325.7373,4277919.587,729425.7373,4278019.587,-1.35836535517492,281.4560547,729454.106046327,4278949.5667773,0.62212944127643,33.97812271,1.050810337,709.1547852,0.875737300000037,3.46958700000029
"896",6423,729425.7373,4278019.587,729525.7373,4278119.587,-1.03873844785915,253.7561035,729525.664206276,4278086.41889239,-0.260639567152603,37.68052292,1.001042962,754.0921631,0.975737300000037,3.56958700000029
"897",6424,729425.7373,4277919.587,729525.7373,4278019.587,-1.11453769317622,264.7519531,729463.04063172,4277174.38820553,-0.263373561485549,49.5086174,1.022540927,743.4353027,0.975737300000037,3.46958700000029
"898",6425,729525.7373,4278019.587,729625.7373,4278119.587,-0.790595139802473,252.4576569,729585.987744164,4277410.22125874,0.224096030550531,47.11526871,1.036167026,788.9794312,1.07573730000004,3.56958700000029
"899",6426,729525.7373,4277919.587,729625.7373,4278019.587,-0.762540189913384,292.8303223,729888.747681269,4277942.90065904,1.04346998136794,50.41508102,1.022777915,792.9237671,1.07573730000004,3.46958700000029
"900",6427,729625.7373,4278019.587,729725.7373,4278119.587,-0.484258128152232,294.3881531,729436.00430482,4278689.48070057,0.0441943921103534,48.30682755,0.969322979,832.0483398,1.17573730000004,3.56958700000029
"901",6428,729625.7373,4277919.587,729725.7373,4278019.587,-0.374105634461307,309.9216309,729750.511908334,4278086.08396913,0.754809963130988,52.02743912,1.008187413,847.5350342,1.17573730000004,3.46958700000029
"902",6429,729725.7373,4278019.587,729825.7373,4278119.587,-0.194637132436235,296.3250122,729703.180554298,4278399.02584091,0.673237414701885,51.06465912,0.967525184,872.7670898,1.27573730000004,3.56958700000029
"903",6430,729725.7373,4277919.587,729825.7373,4278019.587,-0.0467078740688852,300.5517273,729684.969573666,4277591.08382744,0.407127522699362,54.02461243,0.934889138,893.5649414,1.27573730000004,3.46958700000029
"904",6431,729825.7373,4278019.587,729925.7373,4278119.587,-0.0609354813446458,28.664114,729762.409988661,4277201.35555631,1.06261150053204,50.48377991,0.392779619,891.5646362,1.37573730000004,3.56958700000029
"905",6432,729825.7373,4277919.587,729925.7373,4278019.587,0.190880531407864,26.95793152,729875.783247136,4277338.37046442,-0.437099348755688,53.83821869,0.646404326,926.9682617,1.37573730000004,3.46958700000029
"906",6433,729925.7373,4278019.587,730025.7373,4278119.587,-0.274579674113135,5.305740356,729848.247715233,4277895.51820924,1.35395281583417,39.23157501,0.456434458,861.52771,1.47573730000004,3.56958700000029
"907",6434,729925.7373,4277919.587,730025.7373,4278019.587,0.0907255229700768,22.19869804,730015.223232935,4278256.49966738,0.140808723005404,44.35723495,0.530284166,912.887146,1.47573730000004,3.46958700000029
"908",6435,730025.7373,4278019.587,730125.7373,4278119.587,-0.158797436909234,6.545665741,730192.529605754,4278256.50421225,0.172520471795881,53.41259003,0.650703907,877.8059082,1.57573730000004,3.56958700000029
"909",6436,730025.7373,4277919.587,730125.7373,4278019.587,0.101016042256777,26.75056839,730049.861154309,4277646.89034574,-0.630762555515859,50.8718605,0.634452403,914.3339233,1.57573730000004,3.46958700000029
"910",6437,730125.7373,4278019.587,730225.7373,4278119.587,-0.446680192401406,30.99576187,730167.93744547,4277553.13171992,1.51706947381942,40.22676086,0.375347167,837.331543,1.67573730000004,3.56958700000029
"911",6438,730125.7373,4277919.587,730225.7373,4278019.587,-0.137341199694916,49.75882339,730345.912467976,4277497.11367419,0.445122190263762,40.04351425,0.524897277,880.8225098,1.67573730000004,3.46958700000029
"912",6439,730225.7373,4278019.587,730325.7373,4278119.587,-0.708610035984345,357.816925,730159.530550929,4278394.04362349,0.868520858794127,41.39559555,0.465139061,800.5059814,1.77573730000004,3.56958700000029
"913",6440,730225.7373,4277919.587,730325.7373,4278019.587,-0.432022801259985,91.61122131,730127.43548065,4278339.98880095,0.341914611631082,40.3813324,0.548536122,839.3922729,1.77573730000004,3.46958700000029
"914",6441,730325.7373,4278019.587,730425.7373,4278119.587,-0.81575186612387,74.04090118,730380.911409508,4277745.55340352,0.8357283933619,48.09436417,0.435366064,785.4425659,1.87573730000004,3.56958700000029
"915",6442,730325.7373,4277919.587,730425.7373,4278019.587,-0.819472324898671,104.1380844,730582.022533006,4278316.40691108,1.24596398718126,34.25817108,0.645374119,784.9194946,1.87573730000004,3.46958700000029
"916",6443,730425.7373,4278019.587,730525.7373,4278119.587,-1.14004996792304,343.8816223,730584.402389223,4278529.58161726,1.02542046931607,35.81217194,0.701764762,739.8484497,1.97573730000004,3.56958700000029
"917",6444,730425.7373,4277919.587,730525.7373,4278019.587,-0.723392021322396,351.1044617,730757.124129862,4278048.92461622,1.06261150053204,48.34237671,0.700133324,798.4277344,1.97573730000004,3.46958700000029
"918",6445,730525.7373,4278019.587,730625.7373,4278119.587,-1.19814252083928,20.25225639,730398.942744618,4278227.90395173,0.897951142062011,50.79348373,0.431021333,731.6810303,2.07573730000004,3.56958700000029
"919",6446,730525.7373,4277919.587,730625.7373,4278019.587,-0.903613732469173,30.16711044,730664.460135421,4279056.9640006,0.515304975008526,43.17153168,0.456204146,773.0897827,2.07573730000004,3.46958700000029
"920",6447,730625.7373,4278019.587,730725.7373,4278119.587,-1.047664944099,349.4708862,730577.988804398,4277298.23943933,0.341914611631082,54.01269531,0.710822821,752.8371582,2.17573730000004,3.56958700000029
"921",6448,730625.7373,4277919.587,730725.7373,4278019.587,-0.788655465975631,298.9454041,730531.431551276,4277479.65052428,0.515304975008526,50.68861389,0.906612694,789.2521362,2.17573730000004,3.46958700000029
"922",6449,730725.7373,4278019.587,730825.7373,4278119.587,-0.751034986211942,248.9782867,730702.461566676,4278582.15830832,1.13356049028395,44.35983276,1.077154517,794.5413208,2.27573730000004,3.56958700000029
"923",6450,730725.7373,4277919.587,730825.7373,4278019.587,-0.5262046719723,337.9194946,730628.903687841,4278038.30788883,1.05370395522395,55.4130249,0.65829277,826.1509399,2.27573730000004,3.46958700000029
"924",6451,730825.7373,4278019.587,730925.7373,4278119.587,-0.361486897733715,258.1567688,730909.282331304,4278976.63558234,1.2744193671582,47.73967361,1.085107088,849.3091431,2.37573730000004,3.56958700000029
"925",6452,730825.7373,4277919.587,730925.7373,4278019.587,-0.188080963063054,335.956604,730672.769012424,4277849.5000035,1.43012491997635,55.65282059,0.826222301,873.6888428,2.37573730000004,3.46958700000029
"926",6453,730925.7373,4278019.587,731025.7373,4278119.587,0.0666949198973809,267.0631714,730877.173988459,4278280.92111714,1.3452865914501,46.18500519,1.081970334,909.508606,2.47573730000004,3.56958700000029
"927",6454,730925.7373,4277919.587,731025.7373,4278019.587,0.131265499019162,297.51474,730958.992702941,4278353.08414126,2.03366111094694,54.79852295,1.003703356,918.586792,2.47573730000004,3.46958700000029
"928",6455,731025.7373,4278019.587,731125.7373,4278119.587,0.400107494276513,269.997345,731098.625870325,4278990.25841425,-0.0392459891293679,46.55236816,1.012477994,956.3841553,2.57573730000004,3.56958700000029
"929",6456,731025.7373,4277919.587,731125.7373,4278019.587,0.497326509190225,310.4853821,731119.076927669,4278376.46505784,0.729046128037015,53.19245911,0.919717431,970.0524902,2.57573730000004,3.46958700000029
"930",6457,731125.7373,4278019.587,731225.7373,4278119.587,0.623785204617457,276.035675,731340.031309382,4278591.59745476,-1.29927901586468,43.74442673,0.930837452,987.8317261,2.67573730000004,3.56958700000029
"931",6458,731125.7373,4277919.587,731225.7373,4278019.587,0.719328491565387,317.8384094,731043.692559029,4278908.35735387,-0.60633769588612,53.04598618,0.877049387,1001.264465,2.67573730000004,3.46958700000029
"932",6459,731225.7373,4278019.587,731325.7373,4278119.587,0.684522452527461,62.56538773,731101.672478933,4277913.28360383,-1.92074400547021,43.71406937,0.706840754,996.3709717,2.77573730000004,3.56958700000029
"933",6460,731225.7373,4277919.587,731325.7373,4278019.587,0.74829033507913,40.36955643,730955.830917852,4277548.15957616,-1.66986629692352,45.53216171,0.722112656,1005.336304,2.77573730000004,3.46958700000029
"934",6461,731325.7373,4278019.587,731425.7373,4278119.587,0.584382204402559,39.55825043,731215.071269891,4278140.33871284,-0.90389365320466,34.90460205,0.642346501,982.2919312,2.87573730000004,3.56958700000029
"935",6462,731325.7373,4277919.587,731425.7373,4278019.587,0.657267162077796,53.17674637,731277.917953043,4278190.68838356,-1.34527052467521,41.79436493,0.695741653,992.5390625,2.87573730000004,3.46958700000029
"936",6463,731425.7373,4278019.587,731525.7373,4278119.587,0.494596291583651,58.86375427,731416.806556327,4277686.65509218,-1.11414391182828,39.62563324,0.675780773,969.6686401,2.97573730000004,3.56958700000029
"937",6464,731425.7373,4277919.587,731525.7373,4278019.587,0.573752632506575,42.26277542,731450.649584598,4277751.02658394,-1.02325719011944,41.01180267,0.679903209,980.7974854,2.97573730000004,3.46958700000029
"938",6465,731525.7373,4278019.587,731625.7373,4278119.587,0.445515757520074,80.94260406,731485.399616998,4277709.4638704,-1.68077524860981,42.18413544,0.706840754,962.7682495,3.07573730000004,3.56958700000029
"939",6466,731525.7373,4277919.587,731625.7373,4278019.587,0.531588157133538,32.24377441,731899.26657194,4277970.15588999,-1.29290262179681,43.570858,0.705817103,974.8694458,3.07573730000004,3.46958700000029
"940",6468,731625.7373,4277919.587,731725.7373,4278019.587,0.460436229616017,40.97293472,731534.736818087,4277466.89431973,-1.29290262179681,42.76186752,0.681412518,964.8659668,3.17573730000004,3.46958700000029
"941",6470,731725.7373,4277919.587,731825.7373,4278019.587,0.390515483040645,31.21934128,731712.974610143,4278651.7209288,-1.00882519282933,43.18434906,0.6368922,955.0355835,3.27573730000004,3.46958700000029
"942",6477,732125.7373,4278019.587,732225.7373,4278119.587,0.547682071258797,242.7290039,732246.858627146,4277704.87585629,-0.487070771542553,45.54655457,0.979747832,977.1321411,3.67573730000004,3.56958700000029
"943",6479,732225.7373,4278019.587,732325.7373,4278119.587,0.618225788817322,169.9355774,732513.570853328,4277758.91428209,-1.04774028919292,40.22439957,0.901189089,987.0501099,3.77573730000004,3.56958700000029
"944",6481,732325.7373,4278019.587,732425.7373,4278119.587,0.523108810460922,151.9538422,732140.623141116,4278197.08530232,-0.201674860334389,29.39684105,0.939775884,973.6773071,3.87573730000004,3.56958700000029
"945",6489,732725.7373,4278019.587,732825.7373,4278119.587,0.653745966815677,103.9690781,732847.146911426,4278163.62056286,-0.0416253214762558,31.56758308,0.772462726,992.0440063,4.27573730000004,3.56958700000029
"946",6491,732825.7373,4278019.587,732925.7373,4278119.587,0.291875139331792,104.3165512,732774.649041605,4277533.78725316,0.727518946635429,28.84911728,0.622686803,941.1674194,4.37573730000004,3.56958700000029
"947",6492,732825.7373,4277919.587,732925.7373,4278019.587,0.321482090030387,35.86233902,732924.37791323,4277910.38181709,-0.0607848255770099,38.6439743,0.514815927,945.3299561,4.37573730000004,3.46958700000029
"948",6493,732925.7373,4278019.587,733025.7373,4278119.587,0.144418644852593,170.8061829,733108.374171534,4277682.61074694,1.25511849974498,31.07542229,1.03077054,920.4360352,4.47573730000004,3.56958700000029
"949",6494,732925.7373,4277919.587,733025.7373,4278019.587,-0.0535462248901414,66.23586273,732949.320913715,4278975.57052738,1.23676284140029,28.23170471,0.466017842,892.6035156,4.47573730000004,3.46958700000029
"950",6495,733025.7373,4278019.587,733125.7373,4278119.587,-0.0280699824626432,147.5900574,733027.785561761,4277709.04191264,1.02282721007267,19.73835182,0.907286465,896.1853027,4.57573730000004,3.56958700000029
"951",6496,733025.7373,4277919.587,733125.7373,4278019.587,-0.350941546823105,148.0196075,733022.806175114,4278640.21435479,0.499755039143024,31.81480408,0.485900015,850.791748,4.57573730000004,3.46958700000029
"952",6497,733125.7373,4278019.587,733225.7373,4278119.587,-0.181820433823398,141.9646454,733529.569820996,4278224.61695933,0.534127591555865,24.28412056,0.945381224,874.5690308,4.67573730000004,3.56958700000029
"953",6498,733125.7373,4277919.587,733225.7373,4278019.587,-0.432261570232301,197.4059143,733161.674962984,4279176.40034502,0.487565193558232,25.84790993,1.050813317,839.3587036,4.67573730000004,3.46958700000029
"954",6499,733225.7373,4278019.587,733325.7373,4278119.587,-0.261566751252116,184.3063507,733082.130063799,4278119.90167415,1.8879664043087,20.52170563,1.043667078,863.3572388,4.77573730000004,3.56958700000029
"955",6500,733225.7373,4277919.587,733325.7373,4278019.587,-0.612270125305134,154.2538605,733447.317145808,4278193.11976987,0.829964294620591,24.42092133,0.884312272,814.0507202,4.77573730000004,3.46958700000029
"956",6501,733325.7373,4278019.587,733425.7373,4278119.587,-0.404865189058599,182.473999,733581.452202547,4277337.31541236,1.65471401361121,15.57711124,1.046582222,843.2104492,4.87573730000004,3.56958700000029
"957",6502,733325.7373,4277919.587,733425.7373,4278019.587,-0.751233381973001,173.5884552,733302.050686607,4278630.13089993,0.0554578500974455,24.2123909,0.987685144,794.5134277,4.87573730000004,3.46958700000029
"958",6503,733425.7373,4278019.587,733525.7373,4278119.587,-0.287703733196607,178.4904327,733338.031902864,4277767.76010916,0.924172525171408,27.23294258,1.062018156,859.6825562,4.97573730000004,3.56958700000029
"959",6504,733425.7373,4277919.587,733525.7373,4278019.587,-0.629230554864887,196.7853699,733592.450503808,4277507.16133124,0.222062578225387,33.12799454,0.965658486,811.6661987,4.97573730000004,3.46958700000029
"960",6505,733525.7373,4278019.587,733625.7373,4278119.587,-0.221967092201953,235.0541382,733691.472308129,4277382.22092134,-0.424869353915814,36.90110397,0.989817441,868.9246826,5.07573730000004,3.56958700000029
"961",6506,733525.7373,4277919.587,733625.7373,4278019.587,-0.336474735987944,239.1296844,733801.473271933,4277742.29629896,0.622129231868792,43.98928833,1.006855726,852.8256836,5.07573730000004,3.46958700000029
"962",6507,733625.7373,4278019.587,733725.7373,4278119.587,-0.117578487889955,124.6401215,733672.943971892,4277899.33606099,-1.49310779082902,43.7517395,0.771944046,883.6010132,5.17573730000004,3.56958700000029
"963",6508,733625.7373,4277919.587,733725.7373,4278019.587,-0.371482212185247,153.165451,733817.346563257,4277867.4033187,0.445122190263762,33.34183121,0.873452127,847.9038696,5.17573730000004,3.46958700000029
"964",6509,733725.7373,4278019.587,733825.7373,4278119.587,-0.235510951028496,9.597913742,733799.703050161,4278794.49549084,-1.19079970299285,42.38098526,0.782809019,867.0205078,5.27573730000004,3.56958700000029
"965",6510,733725.7373,4277919.587,733825.7373,4278019.587,-0.325164888783058,216.1984253,733712.572861059,4277831.48788077,0.534127591555865,34.28133011,0.998979688,854.4157715,5.27573730000004,3.46958700000029
"966",6731,729225.7373,4277719.587,729325.7373,4277819.587,-1.4248738726203,355.898407,729365.03258772,4276840.75302723,-0.985179921657227,46.122715,0.832234919,699.8041382,0.775737300000037,3.26958700000029
"967",6732,729225.7373,4277619.587,729325.7373,4277719.587,-1.40123137786329,225.3358917,729328.363040796,4277347.74947591,0.381333155752425,47.86164856,0.970736623,703.1281128,0.775737300000037,3.16958700000029
"968",6733,729325.7373,4277819.587,729425.7373,4277919.587,-1.36774724960135,306.6512146,729300.015355417,4277601.9856631,0.301583897703952,50.65106201,0.976155639,707.8357544,0.875737300000037,3.36958700000029
"969",6734,729325.7373,4277719.587,729425.7373,4277819.587,-1.32979509809609,273.8882446,729498.43732693,4277869.91701382,0.425322579638219,50.06770706,1.015465736,713.1715698,0.875737300000037,3.26958700000029
"970",6735,729325.7373,4277619.587,729425.7373,4277719.587,-1.20136156427433,202.4508972,729152.685557234,4277448.33237373,-1.00882519282933,45.18478775,0.951033711,731.2284546,0.875737300000037,3.16958700000029
"971",6736,729425.7373,4277819.587,729525.7373,4277919.587,-1.00924437030881,321.2432861,729386.330170721,4277702.13106978,1.08155310447303,53.21652603,0.959128976,758.2388306,0.975737300000037,3.36958700000029
"972",6737,729425.7373,4277719.587,729525.7373,4277819.587,-1.03293114600447,243.1561432,729558.648865365,4277844.12842597,0.70909239777506,50.07568741,1.03020525,754.9086304,0.975737300000037,3.26958700000029
"973",6738,729425.7373,4277619.587,729525.7373,4277719.587,-1.01217819303128,248.6200256,729642.906300658,4277624.22951095,0.436150027898146,49.29784393,1.047756791,757.826355,0.975737300000037,3.16958700000029
"974",6739,729525.7373,4277819.587,729625.7373,4277919.587,-0.677253992476439,280.645752,729542.008799818,4277964.74496161,0.529014055468394,52.66003418,1.023401618,804.9144287,1.07573730000004,3.36958700000029
"975",6740,729525.7373,4277719.587,729625.7373,4277819.587,-0.708053486409176,274.8716736,729646.131246087,4277788.97437221,0.679524724457966,44.91585541,1.061788201,800.5842285,1.07573730000004,3.26958700000029
"976",6741,729525.7373,4277619.587,729625.7373,4277719.587,-0.602371621350255,252.9210663,729612.479738845,4278388.97375824,0.802330117113464,52.40269852,1.062061787,815.4423828,1.07573730000004,3.16958700000029
"977",6742,729625.7373,4277819.587,729725.7373,4277919.587,-0.282554566892766,274.2253113,729607.874032718,4278512.68725919,1.38820533600791,50.48917007,1.072771907,860.4064941,1.17573730000004,3.36958700000029
"978",6743,729625.7373,4277719.587,729725.7373,4277819.587,-0.318071706337891,273.5230408,729560.871540001,4277843.40840939,0.690474925063538,48.87929153,1.047451615,855.4130249,1.17573730000004,3.26958700000029
"979",6744,729625.7373,4277619.587,729725.7373,4277719.587,-0.264359049374735,270.6550293,729816.831998207,4278017.70540549,1.52691051671754,53.05160522,1.053948641,862.9646606,1.17573730000004,3.16958700000029
"980",6745,729725.7373,4277819.587,729825.7373,4277919.587,0.0913037784274894,277.5908508,729926.839601283,4277318.46355078,0.589429196336884,52.64980698,0.997904956,912.9684448,1.27573730000004,3.36958700000029
"981",6746,729725.7373,4277719.587,729825.7373,4277819.587,0.105764076857832,280.6508484,729717.185232439,4278010.59006608,1.16021830083941,49.11133194,1.075318456,915.0014648,1.27573730000004,3.26958700000029
"982",6747,729725.7373,4277619.587,729825.7373,4277719.587,0.179553319212673,284.0874023,729805.146274291,4277201.0458499,0.881192509692779,51.63047409,1.035266995,925.3757324,1.27573730000004,3.16958700000029
"983",6748,729825.7373,4277819.587,729925.7373,4277919.587,0.360433599074838,342.5517578,729989.609242032,4277926.54376395,-0.815597576981048,53.6174202,0.801684856,950.8062744,1.37573730000004,3.36958700000029
"984",6749,729825.7373,4277719.587,729925.7373,4277819.587,0.413562357349931,271.7287903,729898.036211515,4277122.58136018,-0.89953921103563,50.49974823,0.940672636,958.2758179,1.37573730000004,3.26958700000029
"985",6750,729825.7373,4277619.587,729925.7373,4277719.587,0.426734169801103,8.190867424,729710.534093038,4278072.1417299,-2.12353554598872,50.31088257,0.861546516,960.1276855,1.37573730000004,3.16958700000029
"986",6751,729925.7373,4277819.587,730025.7373,4277919.587,0.228494064890923,84.72401428,729961.580751922,4278804.52648768,-0.957443694654912,41.40628815,0.694160461,932.2564697,1.47573730000004,3.36958700000029
"987",6752,729925.7373,4277719.587,730025.7373,4277819.587,0.191958465990509,93.45676422,730340.049785505,4277982.83796444,-0.461870506126073,32.74801636,0.713309467,927.119812,1.47573730000004,3.26958700000029
"988",6753,729925.7373,4277619.587,730025.7373,4277719.587,0.253020006196911,47.67228317,730057.573693559,4278113.60140763,-0.49983767550733,31.36849213,0.552099407,935.7046509,1.47573730000004,3.16958700000029
"989",6754,730025.7373,4277819.587,730125.7373,4277919.587,0.0649371438816468,131.0748291,730023.905717197,4278466.57931188,0.0168464956761362,37.66613007,0.778235853,909.2614746,1.57573730000004,3.36958700000029
"990",6755,730025.7373,4277719.587,730125.7373,4277819.587,-0.00362695909204787,77.88574219,730144.167668744,4276973.35223433,-0.379886415772254,28.98863029,0.689357281,899.6218262,1.57573730000004,3.26958700000029
"991",6756,730025.7373,4277619.587,730125.7373,4277719.587,0.0898742024355527,42.84959793,730136.391791966,4277613.0842511,-0.60633769588612,41.18863297,0.565466285,912.7674561,1.57573730000004,3.16958700000029
"992",6757,730125.7373,4277819.587,730225.7373,4277919.587,-0.167491241283231,134.0595551,730388.958019645,4278020.98558565,0.407127522699362,29.2239399,0.738212109,876.5836182,1.67573730000004,3.36958700000029
"993",6758,730125.7373,4277719.587,730225.7373,4277819.587,-0.171127045908119,45.47784042,730092.455722816,4277987.92978723,-0.353533497256523,32.74486923,0.554866612,876.0724487,1.67573730000004,3.26958700000029
"994",6759,730125.7373,4277619.587,730225.7373,4277719.587,-0.0959030174952321,72.76047516,730179.039700658,4277383.85544618,0.193337855074002,40.23474121,0.586618006,886.6484375,1.67573730000004,3.16958700000029
"995",6760,730225.7373,4277819.587,730325.7373,4277919.587,-0.460916048296506,113.5262222,730585.433671217,4278260.91970158,0.94053969133984,28.95602798,0.65034014,835.3300781,1.77573730000004,3.36958700000029
"996",6761,730225.7373,4277719.587,730325.7373,4277819.587,-0.442096257456613,21.08297157,730188.246653589,4277828.03896333,0.0799736748704098,36.46749115,0.582931697,837.9760132,1.77573730000004,3.26958700000029
"997",6762,730225.7373,4277619.587,730325.7373,4277719.587,-0.318249697844143,7.371872902,730232.272269526,4278532.4666036,-0.201674860334389,37.72267151,0.516064227,855.3880005,1.77573730000004,3.16958700000029
