"","cincount","shencount","UTMx","UTMy","elev","slope","aspect","IMI","ID","HLI","temp","temp10","ppt","area","year","x","y","asp_rad","north","east","std_HLI","std_IMI","distsk","distrd","disttr"
"4617",1,0,731531.14064928,4278043.78764477,0.669739598015241,1.91888936386195,297.1066284,56.90158844,5582,0.791420996,7.21,14.807,0.204333333333333,64,2009,2.97573730000004,4.16958700000029,5.18548889507929,0.455647890593373,-0.890160097846343,0.0764906402604035,1.44161212019759,74.7357547050224,74.7357547050224,65.6310048500195
"4618",0,0,731563.338738492,4278622.57714643,0.855332747199496,0.787614348352981,2.651652098,54.85440445,5911,0.657244086,7.21,14.807,0.204333333333333,64,2009,2.87573730000004,4.06958700000029,0.0462800597275153,0.998929269167805,0.0462635407191827,-0.627344587830994,1.17443649980512,104.050087525345,68.9146978058472,49.9757917422385
"4619",4,0,729523.125915507,4274040.70826454,1.42885816874445,-0.65205296104715,148.6683502,37.89334106,11275,0.922624528,10.19,15.619,0.205333333333333,64,2009,1.07573730000004,-0.230412999999709,2.59475220449797,-0.854171720949547,0.519991029855409,0.76472878698488,-1.03913231270757,72.5804042636875,72.5804042636875,669.446990895404
"4620",0,0,731019.639831067,4278198.25147889,0.657418672222779,1.71841229129058,252.5843506,48.89694595,5904,1.090828061,7.21,14.807,0.204333333333333,64,2009,2.57573730000004,3.86958700000029,4.40842855698171,-0.299301416152504,-0.954158614848237,1.64705326453347,0.39693546498123,290.905293813949,176.413794080341,36.8627085623535
"4621",0,0,731284.57938645,4278427.04356865,0.47985641638265,-0.0753040241547259,230.7671967,52.24745178,6204,1.012674809,7.21,14.807,0.204333333333333,64,2009,2.57573730000004,3.66958700000029,4.02764738801239,-0.632472874606594,-0.774582508766414,1.23709441283906,0.834206114874717,156.988294620711,156.988294620711,7.81785122359717
"4622",0,0,731329.917329574,4277541.71357948,0.719328491565387,-0.60633769588612,317.8384094,53.04598618,6458,0.877049387,7.21,14.807,0.204333333333333,64,2009,2.67573730000004,3.46958700000029,5.54732673333169,0.741254731458599,-0.671223824882758,0.525660904433161,0.938421918030119,63.1963158611752,63.1963158611752,37.8172803165473
"4623",5,0,728471.249269991,4275347.91479589,1.20311271866226,-0.578944002768833,333.240448,45.33610153,9726,0.748029292,18.64,16.758,0,64,2009,-0.224262699999963,0.769587000000291,5.81614301842095,0.892903893357924,-0.450247306739597,-0.15112385676531,-0.0677862315940597,557.85743895589,56.9766603440738,53.3103090747652
"4624",10,0,728706.758665714,4275621.22252986,1.45582086188145,-1.43055615394728,343.7846375,48.09121704,10056,0.806673884,18.64,16.758,0,64,2009,-0.124262699999963,0.569587000000291,6.00017384215017,0.96021884633242,-0.279248575910488,0.156500829081509,0.29178071462711,339.262234901291,56.9772078873481,30.8046961433855
"4625",4,0,728549.592019175,4274742.83083962,1.60744279034472,-1.92074400547021,225.1260986,44.96398926,10363,0.845169187,18.64,16.758,0,64,2009,0.0757373000000371,0.469587000000291,3.9291916527394,-0.705548844060138,-0.708661293316774,0.358430880738329,-0.116350174590166,148.004214365003,124.338595934792,10.5597951195035
"4626",6,0,728736.164705902,4275562.02851481,1.75827374897644,-1.3939169300585,201.0174408,42.17524719,10064,0.89356643,18.64,16.758,0,64,2009,0.275737300000037,0.569587000000291,3.50841619589278,-0.933471296263427,-0.358652114244816,0.612302314846476,-0.480305684356943,234.225520127631,234.225520127631,25.2390952319042
"4627",0,0,732145.037093358,4278361.09446255,1.0358396804814,-0.695672247612765,218.5812378,44.78782272,5594,0.946095645,7.21,14.807,0.204333333333333,64,2009,3.57573730000004,4.16958700000029,3.81496228269469,-0.78172472747676,-0.623623644878371,0.887848323626876,-0.139341466455874,125.123167644956,125.123167644956,14.5793159569196
"4628",0,0,732285.605461071,4278490.89542133,1.15829095736164,-0.327632690928617,245.2406464,40.41043854,5938,1.004922748,7.21,14.807,0.204333333333333,64,2009,3.77573730000004,4.06958700000029,4.28025673939918,-0.41880798734538,-0.908074815054196,1.19643038486201,-0.710628824944688,139.38300192451,139.38300192451,2.10717271883763
"4629",0,0,732190.545640837,4277044.30364967,1.27330739522128,-0.503047201695982,230.7103424,38.65836334,5598,0.930580318,7.21,14.807,0.204333333333333,64,2009,3.77573730000004,4.16958700000029,4.02665509328348,-0.633241177239206,-0.773954528023904,0.806461490989595,-0.939290137665419,206.260488084418,206.260488084418,75.2428185087357
"4630",0,0,727839.889877907,4275611.65911238,0.348604103076997,1.56093468169885,271.8403931,50.10199738,9417,1.055390477,21.43,17.241,0.122,64,2009,-0.524262699999963,1.16958700000029,4.74450989951068,0.0321153959327586,-0.999484167630524,1.46116271139994,0.554205336662419,1057.84294130712,21.260072151129,11.1109751371311
"4631",0,0,728134.161718163,4275574.07257636,0.324132862130611,2.10424560971028,273.870697,47.27986908,9166,1.06628859,21.43,17.241,0.122,64,2009,-0.524262699999963,1.26958700000029,4.77994538738176,0.0675050322997311,-0.997718933675317,1.51832959539749,0.18589262854103,1139.7856938256,45.6079690844044,47.7634211587849
"4632",0,0,727634.238672334,4275950.26602002,-0.333485779741332,1.15177834086052,285.4165039,54.93544388,8829,1.034391284,21.43,17.241,0.122,64,2009,-0.724262699999963,1.46958700000029,4.98145773258624,0.265833811635362,-0.964018871491329,1.35100984087333,1.18501286230711,1418.07950976965,47.6797203103199,37.3158378815483
"4633",1,0,732675.531407645,4279216.26390604,1.53467808953054,-0.917053382875324,113.7126465,39.22417831,5601,0.832116783,7.21,14.807,0.204333333333333,64,2009,3.97573730000004,4.26958700000029,1.98466008258141,-0.402149874716196,0.915573851890577,0.289963498783557,-0.865446278796096,235.780910233956,235.780910233956,36.3580179221707
"4634",0,0,732458.984404154,4278663.79123663,1.61345283098623,-0.0416253214762558,3.844653845,52.42912292,5315,0.72339642,7.21,14.807,0.204333333333333,64,2009,3.97573730000004,4.46958700000029,0.0671018681947097,0.997749514263676,0.0670515233726894,-0.280337467979536,0.857915805734945,404.186431907042,404.186431907042,66.9911239872182
"4635",3,0,727460.351150783,4274483.44949273,1.47803942174335,1.16622246625166,223.1551208,38.68951035,10669,1.002527595,18.64,16.758,0,64,2009,-0.924262699999963,0.169587000000291,3.89479160064568,-0.729504602509392,-0.683975902293066,1.18386642688989,-0.935225177329284,653.231418869505,69.6693689882188,12.393512529022
"4636",0,0,727157.519649389,4274777.44214866,0.538117844434178,1.16981530489971,242.9016571,36.72089005,10666,1.043540001,18.64,16.758,0,64,2009,-1.12426269999996,0.0695870000002906,4.23943367494526,-0.45551916044087,-0.890225979440751,1.39900013455678,-1.19214754119054,729.894352282275,273.915101484942,138.489107912511
"4637",0,0,727157.519649389,4274777.44214866,0.538117844434178,1.16981530489971,242.9016571,36.72089005,10666,1.043540001,18.64,16.758,0,64,2009,-1.12426269999996,0.0695870000002906,4.23943367494526,-0.45551916044087,-0.890225979440751,1.39900013455678,-1.19214754119054,729.894352282275,273.915101484942,138.489107912511
"4638",0,0,727514.149293787,4275253.50674961,1.06066559925649,0.85148598376213,208.817215,36.88592529,10319,1.052028894,18.64,16.758,0,64,2009,-1.42426269999996,0.369587000000291,3.64454793659489,-0.876161893538712,-0.482016946082457,1.44352927105947,-1.17060898244398,1152.10347487291,603.758111894461,20.3512538885196
"4639",2,0,732090.817855606,4279774.64480174,-0.578087488281086,1.2744193671582,35.03204727,36.45702744,4419,0.420908064,10.11,11.481,0,64,2009,3.47573730000004,5.06958700000029,0.611424568575791,0.818831097444844,0.574034523227717,-1.86706323950201,-1.22658394596387,793.492445701272,793.492445701272,189.844633782948
"4640",14,0,727783.434774295,4270329.20063804,0.991756802576675,-0.542136388167895,343.1308289,52.44508743,15457,0.665487468,16.75,16.351,0,64,2009,-0.924262699999963,-3.63041299999971,5.98876272940231,0.956969862455408,-0.290187322865898,-0.584103298027744,0.859999315514402,163.497161832454,163.497161832454,50.9158502940695
"4641",15,0,727324.527696563,4271377.94556084,1.1620895614379,-0.373989945090432,49.86661911,42.59851837,15456,0.543063521,16.75,16.351,0,64,2009,-1.02426269999996,-3.73041299999971,0.870336690307424,0.644569168551197,0.764546000547526,-1.22628746116426,-0.425065051046425,233.771417573063,233.771417573063,1.88981318675062
"4642",1,0,729264.536599144,4276819.06562106,1.27894148602764,0.425322579638219,87.98077393,56.78378296,8873,0.622262836,12.56,16.193,13.8903333333333,64,2009,0.775737300000037,1.56958700000029,1.53555418353129,0.0352348485420932,0.999379059940829,-0.810841406118672,1.4262374629326,157.289651859778,157.289651859778,28.0662844329932
"4643",5,0,729264.536599144,4276819.06562106,1.27894148602764,0.425322579638219,87.98077393,56.78378296,8873,0.622262836,12.56,16.193,13.8903333333333,64,2009,0.775737300000037,1.56958700000029,1.53555418353129,0.0352348485420932,0.999379059940829,-0.810841406118672,1.4262374629326,157.289651859778,157.289651859778,28.0662844329932
"4644",2,0,727807.046218401,4271694.08495406,0.766574843371383,0.556118539094957,306.4898071,55.7923317,13069,0.938600123,10.91,14.223,0,64,2009,-0.624262699999963,-1.73041299999971,5.34925625769729,0.594679771473059,-0.803962666671003,0.848529990565442,1.29684430297564,29.1942790590347,29.1942790590347,17.4004795279274
"4645",0,0,727625.099379245,4272626.2944662,0.822920040404107,1.44867442949362,285.3100281,53.35828018,13364,0.979399383,10.91,14.223,0,64,2009,-0.724262699999963,-2.03041299999971,4.97959937930254,0.26404186600579,-0.964511219735769,1.06254562461202,0.979179047629813,211.184920933792,211.184920933792,71.5813521625763
"4646",0,0,728011.623047333,4272320.90517689,1.07837099002988,0.534127591555865,314.2839355,54.57052612,13365,0.975682318,10.91,14.223,0,64,2009,-0.724262699999963,-2.13041299999971,5.48528946060049,0.698214593185478,-0.715888526142749,1.04304747629346,1.13738786650972,268.155965013082,268.155965013082,22.8785346512795
"4647",0,0,727941.890068004,4272265.15136906,1.07163249323741,-0.0607848255770099,156.2079163,45.53936005,12439,0.88426739,10.91,14.223,0,64,2009,-0.624262699999963,-1.23041299999971,2.72634245711472,-0.915015415153964,0.403418876641412,0.563523490386805,-0.0412591966786219,139.217887270658,139.217887270658,29.0733195077601
"4648",2,0,727944.079898644,4273585.44505993,0.673852506708948,0.230181752015148,241.4110413,32.79119492,12736,0.99293685,10.91,14.223,0,64,2009,-0.624262699999963,-1.43041299999971,4.21341752135301,-0.478522655554079,-0.878075206415414,1.13355744157609,-1.70500751832968,74.9220320111149,74.9220320111149,24.8690448910535
"4649",2,0,727908.307790106,4273086.68976201,0.904945521701123,-0.353533288945259,292.963623,53.22450638,13070,0.939895451,10.91,14.223,0,64,2009,-0.624262699999963,-1.83041299999971,5.11317980992139,0.390146622698562,-0.920752742486769,0.85532473250974,0.961720383346658,46.0481065326902,46.0481065326902,36.7761787903358
